Username,Full Name,Followers,Following,Bio,Websites,Posts Count
lostinmadness_,I'm a weirdo.,32,143,It's hard to be religious when certain people are never incinerated by bolts of lightning. (Bill Watterson),0,75
SirMitch23,Marco Menegatti,98,770,"Al calare delle tenebre, si rivela la vera natura e tutto è lecito, fino al sorgere del sole ! Facebook : Marco Mitch Menegatti - Instagram : Sirmitch23",1,3
PicciDa,PicciDa,195,554,sto per uscire dal tunnel dell'università e spero di provare la stessa sensazione che si prova una volta finita la corsa sui tronchi di Gardaland..intanto..,1,4
giugiulone,Francesco Barbieri,32,68,Dicono che sono ingegnere. Mi piace cucinare. Ho una buona memoria e la battuta facile,0,27
longhigio,Giò Longhi,10,58,"LE MIE PASSIONI. La Famiglia, i Settori Giovanili del calcio dilettantistico, la vita Amministrativa del territorio e naturalmente le Vespe.",0,8
Silviaasdf,Silvia Parisi,26,91,Life is but a dream,2,31
EnriKun,Enrico Cuncu,158,628,Juventus Fc - Football - NBA - Lo Zoo di 105 - The Walking Dead,3,83
TotyTerranova,Toty Terranova,166,1440,La vita è una merda...e voi siete pieni di vita cari amici miei...(Cit.),0,83
lasabrimaio,Sabrina Maio,67,319,"Ascolto, osservo, tocco, annuso, assaggio. E scrivo.",2,56
corallina2,corallina,109,327,psicoterapeutaamante di Roger Federer,1,23
DebbyNewLand,thuglife_navy,49,91,happiness.,1,64
giambalopinzino,giamba lo pinzino,21,90,"Avvocato civilista per lavoro, fotoamatore per passione",0,10
jessicabanzai,jessica banzai,173,412,Si ride per non piangere.Spesso.,0,69
_iaiaz,iaiaz,110,190,Prodotto atipico emiliano.Nata nell'epoca sbagliata.Erborista per passione e professione.Degustatrice di serialtv.Gesù avrebbe dovuto moltiplicare la birra.,1,71
DiliaBerto,Dilia Berto,15,84,Esperta in Ricerca&Selezione del personale: datemi dei cv e vi solleverò il mondo! ;),0,87
culpesent,massimiliano saccocc,8,80,Addummann se me ne frech?!,0,92
AriannaCapulli,Arianna Capulli,319,298,So usare il congiuntivo. Il che non è roba da poco. ,1,81
MicheleVaralda,Michele Varalda,33,96,"filosofo a fondo perduto alla statale di Milano, appassionato di blues e del teatrino di fantapolitica dell italia contemporanea",3,98
MikeleTesoro,michele tesoro,12,106,Fino alla Fine.....,3,42
SimonaGigio,Simona Gigio,171,371,Non esistono cani cattivi ma cattivi padroni..,2,85
angela__pantano,Angela Pantano,71,280,Alcuni uomini vedono le cose così come sono e dicono: perché?Io sogno le cose come non sono mai state e dico: Perché no? ,0,32
millaloi,Millaloi,37,96,Sono giunta ad un'etÃ  in cui solo le persone a cui tengo riescono veramente a ferirmi... gli altri al massimo riescono a farmi incazzare!,3,65
widadazzaz,Widad Azzaz,76,198,"Più intelligenza avrai, più soffrirai.",2,72
AntonioCarpint1,Antonio Carpinteri,65,115,"Svolgo con fatica la professione forense, in un mondo che odia la concorrenza e vive di rendite! Ma amo quello che faccio e non mollo! ",1,25
Blu_ElettricA,Claudia Pellegrino,68,84,''Sono la cattiva compagnia di me stessa!''''Ho sempre avuto la testa a posto...Ma non ricordo in quale posto!'' ,2,99
SpallaChristian,No-mignolo,93,185,In realtÃ  il mignolo Ã¨ ben saldo alla mia mano...sono svogliato e mi serviva un nomignolo un po' alla veloce!,3,26
VoglioRestare,Voglio Restare,859,280,"vogliamo poter restare in Italia, vogliamo poter tornare, ma per farlo serve cambiare tutto #vogliorestare",0,18
ReMito90,C.Marco A.,35,332,la vita è come una foglia d'autunno,0,24
chantydany,ChANTYâ™£,915,638,"Nata e cresciuta in Ticino,scorpione ascendente scorpione.. esaurita o esaltata.. meglio che inizi bene la giornata!!!",2,44
anbisceglia,Anna Bisceglia,147,296,"storica dell'arte, curatrice museale, studio pittura centroitaliana del XVI secolo (e dintorni). Galleria Palatina, Firenze.",1,47
tiozzomax,Tiozzo Massimiliano,86,161,Studente di Ingegneria per l' ambiente e il territorio presso l' universitÃ  di Padova.,1,46
jose_bessone,Jo Bessone,386,736,"Fa, con successo, il ballerino di pole dance ed a tempo perso, il General Manager di uno dei mille hotels piu' migliori assai del mondo.",1,42
bonanno86,Antonino Bonanno,71,107,"Studente di lingue straniere. Appassionato di comunicazione, media, lingue, linguaggi, web e scrittura.",0,73
punker_forever,"Green Day, Everyday.",694,886,"I'm Sarah! @greenday are my favourite whoresC: #amala #PUNK #Sum41 #Blink182;Guns n'Roses!Linkin Park,30STM♥Pink Floyd♥ #GreenDayFamily♥ #Sparks #RyanGosling",3,68
corina_magno,Corina Magno,47,188,"Donna del sud, col sacro fuoco passionale salentino.Integralista bianconera, non sopporto prescritti politici e sportivi. Non odio sarebbe spreco d'energia",3,95
Biny_Black,*B¡N¥*,444,329,芭芭拉 dreams ♥ Mi Drogo di Emozioni ♥ Fotografo Nuvoloni Grigi ♥ Ho un'insana passione per i dettagli ♥,1,52
AlbertoBettiol,Alberto Bettiol,230,174,Ciclista under 23 al g.s. Mastromarco e studente di radiologia all'università di Firenze,3,56
Giusyolol,Giusy,175,1187,"' So chi sono e in che cosa credo ed è tutto quello di cui ho bisogno ' Studente, adolescente a tempo pieno",3,82
CardinaliLeo,Leonardo Cardinali,18,65,Chemical and Biochemical engineering student;Artist-Juggler as a pastime;Cinema lover and movie-goer.,0,100
_bbblind,bad mood,10,32,"So drunk, though our hands surely wovenentire fleets of staggering ships.Now our ships line the floors of the ocean,and the oceans breaching on the ridge",2,91
ademartinis,antonio de martinis,108,250,"nato in puglia, vivo tra siena e il chianti; da 30anni, come si diceva una volta, operatore culturale",1,73
sandro_bertini,sandro bertini,30,301,Firenze,2,14
Bianca_Bram,Bianca B,76,171,"In continua evoluzione, ad assaporare le delizie che la vita mi offre, senza passato e senza futuro, senza regole, senza obblighi, senza abitudini.",1,40
FlavioZeppieri,FlavioZ,117,106,   ,1,75
IlariaMaggi2,Ilaria Maggi,28,200,I'm a work in progress,0,8
VCristelli,valeria cristelli,8,35,Farmartista,2,14
sleekat_,Katia R. B.,31,89,"Un giorno senza sorriso, é un giorno perso.A day without a smile, it' s a lost day. C. Chaplin",0,9
vallet_nic,Nicolas Vallet,72,123,Podologo - libero professionista. ,2,8
mary_aryelle,mary_aryelle,82,228,,2,16
DemetrioPecora,Demetrio Pecora,26,115,"Avvocato, appassionato di politica, di viaggi, di sport (calcio e basket in particolare) di cinema. Amo leggere.",3,9
campagnolo_a,Campa,11,75,"Nel mondo mondiale ci sono grandi opportunità, l'importante é attaccare! [cit.]",3,73
dyd92,Luca Sciortino,9,93,But first you must learn how to smile as you kill (J.L.),2,39
sonoauroraricci,Aurora Ricci,32,71,"La velocità mi concilia la scrittura, o forse ho bisogno di sentirmi in movimento per trovare le parole giuste e scrivere.",0,24
CorradoManyS,ManySkills,208,267,Don't mind people insisting I'm from another planet... I'm from another brane! - / \ - - - / \ -  I have many skills - Xena: Warrior Princess,2,83
Grazp77,Graziano Paruolo,26,58,"Amministratore di condominio, appassionato di calcio e meteorologia.... Che strana creatura l’essere umano: brancola nel buio con espressione intelligente!",1,52
__ilovecandies,I'm_crazy_c:,473,1391,All my windows still are broken but I'm standing on my feet.♫,2,16
guwurzburger,guglielmo wurzburger,178,901,activist of human rights; lawyer,3,34
LaleCara,L'Ale,34,97,L'unico tiranno che accetto in questo mondo è la voce silenziosa dentro di me (Mahatma Gandhi)                          Non è coraggio se non hai paura (L'Ale),3,41
Lou_LuigiTeano,Luigi Teano,79,321,PROMOTORE DEL CAMBIAMENTO Studente sedicenne. Esponente #salvaiciclisti e fautore di Bike Square. Innamorato della Città Eterna!Avvinto d'economia e politica.,1,14
SAbrilla81,SAbrilla*,52,154,Chiamate?Chi amate?Chi ama te?,3,62
BoopBettyBoop17,BettyBoop,640,1448,I'm the Best!!!,3,60
gildadevilla,gilda de villa,17,50,lotta dura senza paura,3,46
Albert_Potere,Albert Potere,14,36,"Chi ama davvero ama il mondo intero, non soltanto un individuo particolare (Erich Fromm)",1,75
janettina74,Janet Martinelli,133,272,Semplicemente...Janet :-)Nello sfondo il mio piccolo grande amore che mi ha lasciata dopo 21 anni di coccoline reciproche. Sarai sempre parte di me micina mia.,2,89
LaRobeh,Roberta Sperandio,139,962,"born with a luggage,ready for each challenge!",0,24
pa__rm,Paolo S_,3335,3313,Gran parte della libertà consiste nel saper dominare l'appetito (Seneca). Il cielo stellato sopra di me e la legge morale dentro di me. (Kant),3,80
JohnnyGuitar78,Johnny Guitar,2,32,"suono il basso e adoro la musica rock, ma anche il jazz, il blues e il funk. Altra passione è lo sport, in particolare il calcio",0,88
letizia_ale,Alessandro Letizia,101,299,ex-aspirante Ingegnere.,1,91
ila_br,ilaria,18,106,il corpo faccia quello che vuole.io sono la mente.,2,24
AnnaR_D,Anna Rita Di Fini,14,123,I'll be who you want me to be.,1,76
Frances27591085,Faffy♥,57,207,"Le regole non esistono, esistono solo le eccezioni!",2,86
elenabianchini4,elena bianchini,874,797,,2,69
DorellaBK,DoraBK,150,341,http://t.co/cv7gPKANph,2,12
sisi_marco,Marco Sisi,151,237,"Livornese. Pioniere delle radio tv libere, videomaker specializzato budget zero, saggista, montatore rvm al TG3 Rai. ",1,48
tiziana75t,ResetTitti ,1068,880,"''Grande''da un pezzo.Ma nell'intimo,eterna fanciulla...Croce e delizia del mio essere :)  ",0,50
MartaPerego88,Marta Perego,39,165,*,1,38
SardinTesta,SardinTesta,111,198,Sardi nel cuore e nella mente. Siamo Sardi in prima linea... Insomma #SardinTesta ,1,21
valentinasole80,valentina,51,176,nessuno mi pettina bene come il vento [cit],1,13
RoMila73,RoMi,18,60,"...as if she were whispering soundless words to the darkness. (Haruki Murakami, Norwegian Wood)",3,63
lorren004,lorren,124,237,I have become comfortably numb,0,57
Signora_Oleson,La Signora Oleson,5331,285,"Negoziante a Walnut Grove, sposata, paladina dei gay dopo il coming out del mio piccolo Willie.Il silenzio Ã¨ d'oro, ma per vostra sfortuna io sono giÃ  ricca.",2,46
Rondilcibaldo,I'm The Black King â™”,177,205,"You and me we are destined you'll agree,to spend the rest of our lives with each other,the rest of our days like two lovers Forever,Yeah,Forever...My bijou â™¥",1,52
slavina6,Slavina,162,97,"â€ŽUn popolo che elegge corrotti, impostori, ladri, traditori, non Ã¨ vittima, Ã¨ complice. (G. Orwell).",2,86
AlbertoPuntoni,Alberto Puntoni,17,49,La rana e lo scorpione.,1,56
givareschi,Gianluca Vareschi,8,23,Libertà è Partecipazione,2,8
Antros69,Antonella De Luca,37,260,Lascio agli altri la convinzione di essere migliori. Per me tengo la certezza che nella vita si può sempre migliorare.,3,26
MaglioEliana,Eliana Maglio,41,232,Story-Teller.Frappuccino Mocha Light drinker. Cupcakes lover. ,0,30
lachiaramartini,Chiara Martini,56,96,"Prof precaria, studio cinema e letteratura. ",2,72
Chiara__Gi,Chiara Giordano,30,161,"And you run and you run to catch up with the sun, but it's sinking",0,78
AAAmmeg3,Ammeg3 ,137,390,Se vuoi puoi...se puoi devi.,1,44
b_botti,Bruno Botti,26,51,"Penalista, per scelta e per tradizione. Per il resto naviga a vista.",1,54
Riccardo_Tei,Riccardo Tei,16,67,life is beatifull,3,13
MicheleMonk84,Michele Cennerazzo,9,40,"Nel mio Pantheon ci sono Berlinguer, Gramsci e Pertini; Sciascia, Stern, Bocca, Peppino Impastato, Giancarlo Siani e Terenzio. Guevara, Pasolini e i partigiani.",0,61
Myles_TRT,Myles_TRT,5,87,Rock your time. Shake your life.,0,25
AvvNadiaMartini,Nadia Martini,10,22,"Avvocato, Junior Partner presso lo studio Nunziante Magrone, esperto in Intellectual Property, Information Technologies e Data Protection Law ",1,59
vivipalma84,Viviana Palmieri,22,106,"Avolte il destino è dalla nostra parte.Altre quel che è fatto è fatto.Devi convicerti che quel che deve accadere,accadrà.Cmq fìnisci cn la persona giusta per te",0,59
abrino,Andrea Abrino,83,425,anarcoburocrate,0,11
psaldari,Paolo Saldari,23,57,"Faccio spettacoli per vivere, perlomeno dovrebbe essere così. Nella realtà faccio da punchball alla burocrazia. Essere un'artista non è poi così fico",2,91
toshtosh72,david tranquilli,77,306,"Tutto ciò di cui abbiamo bisogno è Acqua-Aria-Fuoco-Terra, e coltivare la nostra V^ Essenza.",0,33
heiea,Spezzino tipo,13,68,Architetto che ama attualizzare l'esistente recuperandolo...con un occhio al risparmio energetico!,3,40
CantadoriGiulio,Giulio's Style ,8,21,"Su Twitter faccio di tutto: scrivo dalle notizie informatiche alla politica, seguo gente e cerco di far divertire",3,60
miriamlafiandra,miriam lafiandra,11,24,"Studentessa di Fisica,amo cantare,leggere e cucinare (soprattutto torte e biscotti).Adoro il cinema e comprare cappelli! Non sopporto ingiustizie e ipocrisie!",2,42
giorgiofab,Giorgio Fabbri,17,92,Il futuro appartiene a coloro che credono nella bellezza dei propri sogni.,1,48
DurigonClaudio,Claudio Durigon,179,284,"Un uomo se non rischia nulla per le proprie idee, o le proprie idee non valgono nulla o non vale nulla l'uomo",3,55
Psipsina87,federica mazzocchini,10,50,"libertà, l'ho vista dormire nei campi coltivati a cielo e denaro,a cielo ed amore, protetta da un filo spinato",2,42
AugustoTrifulmi,Augusto Trifulmine,189,164,Arma la tua anima,2,6
Chiaracst,Chiara Castelli,37,135,"Pagina ufficiale di quella grande sfigata che nessuno conosce di nome Chiara Castelli! (Sì, sono quella nel quadratino.)",2,66
micia1981,fefu ,10,63, http://t.co/bnYcrNom,1,84
ml_vassallo,Maria Laura Vassallo,57,53,"Credo in un Paese migliore, il nostro. Si può fare!!!",0,37
annalisacast,Annalisa Castellanet,18,40,Studentessa in scienze infermieristiche ,2,38
MrsD_MrsD,MrsD,394,498,"La donna è come una bustina di tè, non si può dire quanto è forte fino a che non la si mette nell'acqua bollente (E.Roosevelt)",0,94
PersanellaRete,Tiz.,474,446,"«Ci voleva un computer per incasinarmi la vita...» ☺ Mamma♥di 2 adolescenti, su Twitter per un sereno confronto in 140 caratteri.Amo ridere.シ",1,30
awlky,anna valcavi,129,335,"CGIL prima di tutto...poi musica, fotografia, comunicazione, Politica. ",0,85
Roundmoro,Alberto Moro,25,91,Vuoto,3,41
Selene_IM,Selene Impagliatelli,32,55,Il mondo è come un libro. Mi piace sfogliarlo e leggere tra le righe. Apprezzo chi sa ascoltarlo. Stimo chi sa guardarlo e amo chi sa raccontarlo. ,0,70
AntoniniMauro,Mauro Antonini,120,100,I doveri di un uomo si moltiplicano via via che aumenta la sua conoscenza.,3,22
ErikaOliveti,ErikaFabianaOliveti,16,124,"Business Lawyer for work, Nature Photographer for passion",2,15
LorenzoPisoni1,Lorenzo Pisoni,19,50,"Studente della Facoltà di Giurisprudenza, presso La Sapienza. Attivista sindacale nell'Unione degli Universitari e politico nel Partito Democratico.",2,29
Don_Sangy,Giovanni Sangiuliano,8,42,Un uomo senza panza è come un cielo senza stelle,3,6
kozmic_dancer,Chiara Di Luca,16,75,E non ci siamo persi niente finora,2,59
Elli_SPNmydrug,Adrielly Barros ,83,249,"My life is #Supernatural ,I adore my #SPNfamily and I love with all my heart @mishacollins and the entire cast.I ship #Destiel❤ love also #Lost and #myguitar",3,78
FrancoCastelve,Franco Castelvedere,68,122,Dottore Commercialista ed Esperto Contabile in Brescia...forse...aggiungerei STATO LADRO...,1,71
la__lisa,la lisa,28,208,in casa mia trovi sempre un bicchiere di vodka buona,0,30
RosPit74,Rosario Pitanza,50,76,To arrive at dawn there is no other way that night - Per arrivare all'alba non c'Ã¨ altra via che la notte - Kahlil Gibran,0,62
Peerks,#healthy,1061,1653,Happy (: oh Fitness my love! {ABS-ASS} frillicipistriccipÃ .à¥ Changes make me so happy.  #love  #happiness,0,34
WebCong,WebCong,274,253,Communication is guerrilla,3,93
giacomodipaco,giacomo,8,91,"Io nn sono un liberatore, i liberatori nn esistono, sono i popoli che si liberano da sÃ¨",1,26
oddlygeek,Stefano Castelvetri,625,580,"Italian digital dad, outsider, off topic. Addicted to sea, good food and science fiction. Trying to write.",1,95
CarolaLatini,Carola ,963,561,"Amo il sole ma anche le grigie giornate con il mare in tempesta d'inverno.Sono meteoropatica.Amo la cioccolata, la mia Tiffany e i piatti cucinati da mia madre!",1,75
sara_rigby,Sara D.,1245,1242,Sono solo una piccola persona che ama stare nella sua piccola casa. ,0,77
_Cuchulainn,L'uomo senza qualitÃ ,1289,885,"Disilluso. Se una ragazza mi chiedesse di essere il suo Romeo, ci vedrei un sottile invito al suicidio. Ex compagno di bevute di Hemingway. Poi lui ha smesso.",2,31
Anyanka_Jenkins,Stellinatrice Folle,6403,5835,1/4 toscana 1/4 sicula 1/4 danese 1/4 tedesca...tutta matta XD #InsonniCronici #TwittamiDiNotte #CSeiOCFai #TweetOracolo #SemprEsauriti #FollowBack? ASK!,2,67
pataepisi,Guybrush S. McFly,5109,63,Ma non devi fare a pugni pÃ ... pÃ  parapÃ  pappÃ ,3,54
ampaweb,Paolo Ammendola,258,342,Le strategie piÃ¹ efficaci per migliorare la tua presenza sul web.http://t.co/GcrVR9Me,0,19
ItsFearless,Indigo girl,1382,1006,Non saper fare niente in un mondo che sa tutto. ,0,23
imbekiller,Donna in corriera ,4573,831,"Dylaniata. RockMusicLover. Aspirante magra. Collezionista di figure di merda. Se vuoi seguirmi fa' pure, ma non chiedermi dove stiamo andando, perchÃ© non lo so.",0,84
Silvia_ross,Silvia_ross,46,107,"Vestale del focolare domestico ma in versione Web 2.0. Zumba Ftness addicted! web consultant, interested in music, jazz lover!",1,77
Rollerstop,Katharina Scichilone,308,310,"Ein Frauenleben mit 1 Firma, 4 MÃ¤nnern und 1 Hund. (Tret)roller, Umwelt, Fairness, Zivilcourage ...  e in Italiano. Twitterare humanum est!",1,48
PerfectDay__,Sara Giulianelli,105,48,Clown Doctor - Let Love In ,0,61
